date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-10-19,Istanbul,15.4,16.7,13.8,11.2,82,9.6
2025-10-20,Istanbul,14.4,17.9,12.0,0.0,69,7.2
2025-10-21,Istanbul,14.8,18.9,11.4,0.0,63,8.1
2025-10-22,Istanbul,16.8,19.7,13.9,0.0,81,5.5
2025-10-23,Istanbul,17.9,19.5,17.0,3.2,86,9.1
2025-10-24,Istanbul,19.4,22.9,17.2,34.8,80,17.0
2025-10-25,Istanbul,16.5,18.1,15.4,30.8,82,8.9
2025-10-26,Istanbul,17.4,19.6,14.7,0.0,78,9.1
2025-10-27,Istanbul,18.9,23.8,14.9,12.0,73,19.2
2025-10-28,Istanbul,15.5,18.9,13.0,1.3,85,6.7
2025-10-29,Istanbul,14.1,17.0,11.7,0.0,65,5.8
2025-10-30,Istanbul,14.2,18.6,11.1,0.0,70,4.0
2025-10-31,Istanbul,15.4,17.5,14.2,0.0,83,8.1
2025-10-01,London,13.1,17.9,9.9,0.1,80,5.7
2025-10-02,London,14.5,18.5,10.2,0.0,80,9.0
2025-10-03,London,16.2,17.9,14.3,11.6,85,19.7
2025-10-04,London,13.2,17.1,11.3,4.4,70,23.6
2025-10-05,London,12.8,15.7,10.6,0.0,65,17.1
2025-10-06,London,13.9,18.6,9.6,0.0,79,9.9
2025-10-07,London,14.1,17.0,11.6,0.0,80,7.9
2025-10-08,London,13.7,16.8,11.3,0.4,86,6.3
2025-10-09,London,12.3,15.0,8.8,0.0,79,6.5
2025-10-10,London,13.9,15.8,12.0,0.1,83,4.9
2025-10-11,London,12.7,14.8,10.6,0.0,82,2.5
2025-10-12,London,11.3,15.0,7.5,0.0,85,5.3
2025-10-13,London,13.7,15.6,12.3,0.2,88,9.4
2025-10-14,London,12.4,13.7,10.8,0.1,85,9.0
2025-10-15,London,11.6,13.0,10.5,0.0,84,8.4
2025-10-16,London,12.3,15.4,9.5,0.0,84,6.1
2025-10-17,London,12.8,14.8,11.1,0.0,81,5.6
2025-10-18,London,12.5,14.6,11.1,0.0,73,9.2
2025-10-19,London,13.6,15.3,12.0,6.1,85,12.1
2025-10-20,London,13.2,14.6,11.8,3.4,90,12.4
2025-10-21,London,12.8,15.3,10.9,0.2,85,13.4
2025-10-22,London,11.4,14.6,8.9,7.8,85,7.3
2025-10-23,London,9.8,11.7,7.3,16.3,83,20.9
2025-10-24,London,8.6,12.0,5.8,0.0,74,15.9
2025-10-25,London,9.1,11.8,6.5,1.1,77,14.1
2025-10-26,London,7.6,10.9,4.9,0.7,78,14.7
2025-10-27,London,11.1,12.8,9.9,0.0,71,16.6
2025-10-28,London,12.4,14.4,11.3,0.3,75,16.2
2025-10-29,London,11.0,12.5,7.7,4.7,90,10.0
2025-10-30,London,9.3,12.9,5.6,0.0,82,10.9
2025-10-31,London,14.5,15.7,12.8,4.2,85,18.9
2025-10-01,Munich,8.4,11.6,5.7,0.1,77,7.6
2025-10-02,Munich,6.8,11.6,2.7,0.0,76,8.2
2025-10-03,Munich,7.1,12.1,2.9,0.0,73,8.4
2025-10-04,Munich,11.4,20.7,4.7,3.5,72,13.5
2025-10-05,Munich,8.4,10.6,6.6,2.7,78,20.1
2025-10-06,Munich,8.3,10.2,6.8,7.7,84,19.1
2025-10-07,Munich,10.2,13.4,8.3,3.7,87,9.8
2025-10-08,Munich,10.9,16.3,6.6,0.0,88,5.1
2025-10-09,Munich,11.6,13.6,10.3,0.7,94,5.4
2025-10-10,Munich,10.1,12.4,7.2,0.2,90,5.6
2025-10-11,Munich,11.0,13.9,8.3,0.0,80,4.5
2025-10-12,Munich,10.5,13.9,7.8,0.0,81,3.4
2025-10-13,Munich,9.9,12.2,7.7,0.0,87,4.8
2025-10-14,Munich,8.1,12.4,4.9,0.0,91,2.3
2025-10-15,Munich,7.4,12.7,2.0,0.0,89,3.9
2025-10-16,Munich,7.0,11.0,4.1,0.0,92,2.9
2025-10-17,Munich,8.0,11.4,5.5,0.0,84,2.3
2025-10-18,Munich,7.7,11.6,4.8,0.4,82,6.1
2025-10-19,Munich,6.1,12.0,2.0,0.0,85,6.0
2025-10-20,Munich,10.0,14.7,6.2,0.5,77,5.0
2025-10-21,Munich,11.6,16.3,7.7,2.0,82,7.3
2025-10-22,Munich,11.8,15.6,9.8,4.7,89,7.4
2025-10-23,Munich,11.0,15.2,9.1,8.2,80,15.3
2025-10-24,Munich,7.2,8.9,6.0,0.5,71,21.4
2025-10-25,Munich,6.8,9.7,4.5,14.5,80,17.3
2025-10-26,Munich,6.7,8.8,4.9,1.8,74,19.9
2025-10-27,Munich,5.7,6.9,4.4,6.1,81,26.5
2025-10-28,Munich,8.9,13.2,5.7,1.5,75,21.5
2025-10-29,Munich,9.7,14.3,5.9,0.0,77,8.2
2025-10-30,Munich,10.7,14.1,5.8,0.1,76,10.9
2025-10-31,Munich,7.6,12.9,3.8,0.0,88,4.2
2025-10-01,Zurich,10.5,13.9,8.2,1.2,81,8.7
2025-10-02,Zurich,8.2,12.9,4.0,0.0,80,6.7
2025-10-03,Zurich,7.6,12.0,3.0,0.0,87,2.4
2025-10-04,Zurich,12.7,20.3,9.4,6.2,83,10.7
2025-10-05,Zurich,8.8,12.0,6.7,10.4,81,15.2
2025-10-06,Zurich,9.8,13.3,6.7,0.8,79,7.6
2025-10-07,Zurich,11.6,16.7,7.4,0.2,83,4.3
2025-10-08,Zurich,10.7,15.1,7.0,0.0,90,2.0
2025-10-09,Zurich,12.4,15.2,10.1,0.2,93,3.5
2025-10-10,Zurich,11.9,15.6,9.7,0.1,87,7.5
2025-10-11,Zurich,11.0,14.3,9.2,0.0,85,7.3
2025-10-12,Zurich,10.0,14.5,6.7,0.0,87,4.0
2025-10-13,Zurich,9.7,12.5,7.2,0.0,87,7.6
2025-10-14,Zurich,10.6,12.8,7.8,0.4,85,5.4
2025-10-15,Zurich,9.1,13.4,5.0,0.0,84,6.6
2025-10-16,Zurich,9.5,12.5,7.4,0.1,86,6.4
2025-10-17,Zurich,9.0,12.3,5.6,0.5,85,5.8
2025-10-18,Zurich,8.2,13.3,3.8,0.0,83,5.0
2025-10-19,Zurich,7.6,12.6,4.1,0.0,93,1.9
2025-10-20,Zurich,9.4,12.8,7.3,1.2,96,2.9
2025-10-21,Zurich,11.4,17.1,7.4,8.1,87,3.8
2025-10-22,Zurich,12.8,16.7,11.0,18.4,90,4.4
2025-10-23,Zurich,11.0,13.1,8.5,15.7,85,15.8
2025-10-24,Zurich,7.8,10.1,5.0,8.7,74,18.4
2025-10-25,Zurich,8.4,10.0,7.2,18.8,88,11.1
2025-10-26,Zurich,7.2,9.1,5.6,7.2,80,15.5
2025-10-27,Zurich,6.8,8.2,5.9,14.8,84,22.1
2025-10-28,Zurich,9.6,14.2,6.5,1.9,82,11.7
2025-10-29,Zurich,7.8,12.8,3.4,0.3,90,2.9
2025-10-30,Zurich,9.9,12.9,7.1,3.8,92,4.8
2025-10-31,Zurich,8.9,13.5,6.5,0.0,94,1.9
2025-10-01,Cairo,27.1,33.6,21.1,0.0,50,7.7
2025-10-02,Cairo,29.2,36.7,21.9,0.0,38,7.3
2025-10-03,Cairo,28.5,33.4,23.2,0.0,39,8.7
2025-10-04,Cairo,28.3,33.9,22.7,0.0,41,6.2
2025-10-05,Cairo,26.3,31.4,22.2,0.0,58,10.8
2025-10-06,Cairo,25.5,31.1,19.7,0.0,45,7.3
2025-10-07,Cairo,26.6,31.9,20.6,0.0,40,6.4
2025-10-08,Cairo,27.2,33.1,21.5,0.0,35,7.3
2025-10-09,Cairo,25.0,29.0,20.4,0.0,47,7.9
2025-10-10,Cairo,24.0,29.1,19.4,0.0,52,9.7
2025-10-11,Cairo,23.6,29.1,18.3,0.0,52,9.3
2025-10-12,Cairo,23.6,29.6,18.5,0.0,53,8.3
2025-10-13,Cairo,23.4,29.0,17.5,0.0,51,7.1
2025-10-14,Cairo,23.6,29.5,18.3,0.0,53,7.5
2025-10-15,Cairo,23.6,28.4,19.7,0.0,55,8.6
2025-10-16,Cairo,23.3,28.9,17.8,0.0,52,9.0
2025-10-17,Cairo,23.5,29.5,17.9,0.0,56,9.3
2025-10-18,Cairo,23.6,29.8,17.8,0.0,54,9.1
2025-10-19,Cairo,24.1,30.5,17.9,0.0,58,9.2
2025-10-20,Cairo,25.6,32.5,19.2,0.0,53,11.5
2025-10-21,Cairo,25.8,32.7,20.6,0.0,51,13.7
2025-10-22,Cairo,27.1,33.8,21.8,0.0,47,13.7
2025-10-23,Cairo,26.2,32.8,20.3,0.0,59,7.1
2025-10-24,Cairo,25.8,32.1,19.5,0.0,57,4.6
2025-10-25,Cairo,26.6,33.1,19.6,0.0,48,5.1
2025-10-26,Cairo,25.1,30.3,20.9,0.0,59,6.9
2025-10-27,Cairo,24.8,29.6,19.9,0.0,63,6.2
2025-10-28,Cairo,24.8,30.7,19.3,0.0,59,7.7
2025-10-29,Cairo,24.2,30.4,18.2,0.0,62,8.6
2025-10-30,Cairo,24.2,29.7,19.7,0.0,64,10.0
2025-10-31,Cairo,24.4,30.5,19.6,0.0,65,11.1
2025-10-01,Khartoum,33.6,38.9,27.4,0.0,38,8.0
2025-10-02,Khartoum,33.5,39.1,26.9,0.0,39,9.1
2025-10-03,Khartoum,33.1,38.9,27.5,0.0,41,8.3
2025-10-04,Khartoum,32.6,37.5,27.7,0.0,36,9.5
2025-10-05,Khartoum,33.7,39.2,26.9,0.0,30,3.4
2025-10-06,Khartoum,34.7,40.6,27.2,0.0,21,6.2
2025-10-07,Khartoum,33.4,38.0,27.6,0.0,31,7.0
2025-10-08,Khartoum,33.2,38.8,28.2,0.0,36,8.2
2025-10-09,Khartoum,33.2,38.3,27.8,0.0,36,7.5
2025-10-10,Khartoum,34.2,39.3,27.9,0.0,23,5.7
2025-10-11,Khartoum,33.4,39.9,25.2,0.0,21,8.4
2025-10-12,Khartoum,33.4,40.0,25.8,0.0,18,7.8
2025-10-13,Khartoum,33.1,39.2,26.0,0.0,18,7.7
2025-10-14,Khartoum,33.4,39.4,26.3,0.0,18,10.2
2025-10-15,Khartoum,33.5,39.3,26.9,0.0,20,10.6
2025-10-16,Khartoum,33.6,39.9,26.9,0.0,21,6.7
2025-10-17,Khartoum,33.9,39.6,27.0,0.0,23,5.8
2025-10-18,Khartoum,34.1,39.6,27.4,0.0,20,7.3
2025-10-19,Khartoum,33.7,39.2,27.5,0.0,21,7.4
2025-10-20,Khartoum,33.2,38.8,27.8,0.0,17,6.9
2025-10-21,Khartoum,32.4,38.4,25.1,0.0,28,5.9
2025-10-22,Khartoum,32.6,37.7,26.4,0.0,30,8.1
2025-10-23,Khartoum,32.5,36.6,28.3,0.0,38,6.1
2025-10-24,Khartoum,33.3,39.2,26.4,0.0,36,7.6
2025-10-25,Khartoum,33.2,38.8,26.6,0.0,17,8.8
2025-10-26,Khartoum,32.1,38.3,24.9,0.0,18,7.7
2025-10-27,Khartoum,32.1,38.4,24.7,0.0,15,6.7
2025-10-28,Khartoum,32.3,38.7,24.9,0.0,15,6.2
2025-10-29,Khartoum,32.9,39.2,25.9,0.0,16,9.0
2025-10-30,Khartoum,32.4,38.7,25.1,0.0,18,8.9
2025-10-31,Khartoum,32.1,38.3,25.4,0.0,19,9.1
