date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-03-02,Salalah,25.0,29.2,21.0,0.0,56,5.6
2025-03-03,Salalah,25.5,31.7,20.9,0.0,53,10.3
2025-03-04,Salalah,25.9,29.6,22.3,0.0,46,10.3
2025-03-05,Salalah,25.6,28.4,23.7,0.3,72,9.2
2025-03-06,Salalah,25.1,29.0,21.6,0.0,74,5.1
2025-03-07,Salalah,23.9,27.8,20.2,0.0,74,6.2
2025-03-08,Salalah,23.4,27.6,19.1,0.0,77,6.9
2025-03-09,Salalah,25.0,29.2,20.2,0.0,76,6.5
2025-03-10,Salalah,25.1,29.8,21.4,0.1,74,5.9
2025-03-11,Salalah,25.8,31.1,21.1,0.0,49,4.5
2025-03-12,Salalah,26.6,32.9,21.5,0.0,44,4.3
2025-03-13,Salalah,27.0,33.4,22.2,0.0,45,5.0
2025-03-14,Salalah,27.9,32.2,23.5,0.0,47,4.2
2025-03-15,Salalah,28.7,34.5,24.1,0.0,37,7.0
2025-03-16,Salalah,28.2,33.6,24.0,0.0,36,6.2
2025-03-17,Salalah,27.1,31.3,23.5,0.0,49,5.3
2025-03-18,Salalah,26.8,30.5,23.6,0.0,61,5.4
2025-03-19,Salalah,27.8,33.0,23.7,0.0,58,5.5
2025-03-20,Salalah,27.2,31.3,23.4,0.0,64,6.1
2025-03-21,Salalah,27.2,32.5,22.7,0.0,54,6.2
2025-03-22,Salalah,25.8,29.6,21.0,0.0,68,7.5
2025-03-23,Salalah,26.3,29.8,22.3,0.0,67,7.5
2025-03-24,Salalah,26.8,30.2,23.2,0.0,69,6.7
2025-03-25,Salalah,29.3,33.5,26.1,0.0,26,25.0
2025-03-26,Salalah,28.1,33.3,23.6,0.0,8,19.3
2025-03-27,Salalah,26.7,32.6,21.5,0.0,18,12.2
2025-03-28,Salalah,26.1,30.9,21.9,0.0,32,6.5
2025-03-29,Salalah,24.7,28.9,20.5,0.0,62,7.5
2025-03-30,Salalah,25.1,29.1,20.7,0.0,63,7.6
2025-03-31,Salalah,25.5,29.8,21.1,0.0,61,7.3
2025-03-01,Amman,8.9,13.4,5.5,0.2,72,9.0
2025-03-02,Amman,10.5,17.2,4.7,0.0,61,4.1
2025-03-03,Amman,13.3,19.5,8.4,0.0,34,7.0
2025-03-04,Amman,14.1,20.2,8.7,0.0,34,5.6
2025-03-05,Amman,11.9,17.5,8.9,0.2,57,9.0
2025-03-06,Amman,10.6,16.4,6.5,0.5,69,15.9
2025-03-07,Amman,9.5,11.8,8.1,21.1,90,13.4
2025-03-08,Amman,11.4,16.1,8.0,0.1,85,13.2
2025-03-09,Amman,11.7,17.5,6.7,0.1,72,5.3
2025-03-10,Amman,11.7,17.0,7.3,0.5,72,5.5
2025-03-11,Amman,13.4,18.9,8.2,0.0,65,5.2
2025-03-12,Amman,15.4,21.3,9.6,0.0,53,10.1
2025-03-13,Amman,17.5,24.4,11.9,0.0,47,14.2
2025-03-14,Amman,19.2,26.3,13.0,0.0,42,5.9
2025-03-15,Amman,21.3,27.7,14.9,0.0,34,5.4
2025-03-16,Amman,21.8,28.3,15.1,0.0,32,5.6
2025-03-17,Amman,22.0,28.6,16.1,0.0,24,4.7
2025-03-18,Amman,20.9,26.2,15.7,0.0,36,9.3
2025-03-19,Amman,13.9,17.8,10.1,0.0,65,12.9
2025-03-20,Amman,8.5,11.0,5.4,1.6,76,27.7
2025-03-21,Amman,5.9,8.1,3.7,2.5,82,14.3
2025-03-22,Amman,7.7,12.0,4.3,0.5,77,5.8
2025-03-23,Amman,9.6,16.0,4.2,0.0,67,3.6
2025-03-24,Amman,13.1,20.7,6.5,0.0,50,3.5
2025-03-25,Amman,17.9,24.7,11.5,0.0,31,4.1
2025-03-26,Amman,20.3,26.7,14.3,0.0,25,5.8
2025-03-27,Amman,22.3,29.2,15.7,0.0,23,8.7
2025-03-28,Amman,23.0,29.6,17.0,0.0,18,7.7
2025-03-29,Amman,18.2,22.3,14.6,2.8,59,7.9
2025-03-30,Amman,13.6,18.2,10.4,2.7,68,10.2
2025-03-31,Amman,15.1,21.3,8.6,0.0,46,8.1
2025-03-01,Istanbul,7.3,11.7,4.9,0.0,84,10.8
2025-03-02,Istanbul,7.3,13.1,3.9,3.3,81,9.0
2025-03-03,Istanbul,5.8,7.1,4.1,1.8,80,15.5
2025-03-04,Istanbul,5.5,7.4,4.1,0.2,73,16.6
2025-03-05,Istanbul,6.1,10.2,3.2,0.0,75,12.7
2025-03-06,Istanbul,8.1,15.1,3.4,0.0,66,10.7
2025-03-07,Istanbul,8.4,13.1,5.5,0.0,61,15.1
2025-03-08,Istanbul,8.8,13.3,6.4,0.0,77,13.1
2025-03-09,Istanbul,8.9,12.0,6.4,0.0,86,6.0
2025-03-10,Istanbul,10.1,15.5,6.6,0.0,80,6.3
2025-03-11,Istanbul,13.4,18.2,9.4,0.0,67,14.0
2025-03-12,Istanbul,16.3,21.3,13.1,0.8,57,15.5
2025-03-13,Istanbul,17.2,21.5,13.3,0.0,53,11.5
2025-03-14,Istanbul,18.8,24.0,14.9,0.0,44,12.6
2025-03-15,Istanbul,18.7,25.3,13.5,0.0,51,11.0
2025-03-16,Istanbul,20.4,25.3,17.0,0.0,42,14.8
2025-03-17,Istanbul,14.7,19.8,10.0,0.3,68,9.8
2025-03-18,Istanbul,6.9,10.0,2.9,21.5,83,20.3
2025-03-19,Istanbul,5.0,6.6,3.8,0.9,54,20.8
2025-03-20,Istanbul,6.4,8.9,4.0,2.8,74,12.6
2025-03-21,Istanbul,7.6,10.9,5.1,0.0,65,9.3
2025-03-22,Istanbul,8.1,11.6,4.7,0.0,62,4.8
2025-03-23,Istanbul,10.8,16.1,6.2,1.0,61,6.2
2025-03-24,Istanbul,14.3,16.9,10.5,1.1,61,15.6
2025-03-25,Istanbul,16.2,19.1,13.8,0.0,53,12.6
2025-03-26,Istanbul,15.4,20.2,12.3,0.0,63,6.8
2025-03-27,Istanbul,16.2,23.4,11.9,0.0,50,10.6
2025-03-28,Istanbul,13.2,19.3,10.8,1.8,72,14.7
2025-03-29,Istanbul,13.5,17.4,9.9,1.2,76,5.6
2025-03-30,Istanbul,13.7,18.2,9.8,0.2,74,5.6
2025-03-31,Istanbul,13.1,18.6,9.5,0.6,78,8.1
2025-03-01,London,4.0,8.8,0.1,0.0,84,3.9
2025-03-02,London,3.6,8.7,-1.3,0.0,85,2.8
2025-03-03,London,4.3,10.3,-0.8,0.0,81,2.3
2025-03-04,London,5.3,10.9,0.8,0.0,79,4.1
2025-03-05,London,6.4,12.9,1.0,0.0,77,6.8
2025-03-06,London,9.4,15.8,4.6,0.0,69,7.8
2025-03-07,London,12.2,16.0,9.7,0.0,74,10.3
2025-03-08,London,11.2,15.8,7.0,0.0,71,9.4
2025-03-09,London,10.9,16.2,7.1,0.0,72,9.5
2025-03-10,London,9.2,13.8,6.9,0.4,79,9.0
2025-03-11,London,6.5,8.2,4.2,0.4,74,12.7
2025-03-12,London,4.4,7.4,2.1,4.0,79,7.2
2025-03-13,London,3.7,7.1,1.5,0.7,82,10.5
2025-03-14,London,3.6,7.9,0.0,0.4,82,6.3
2025-03-15,London,4.0,7.7,0.9,0.2,70,12.4
2025-03-16,London,3.9,8.0,-0.4,0.0,74,11.2
2025-03-17,London,5.8,8.1,4.0,0.3,79,11.7
2025-03-18,London,5.7,10.1,2.4,0.0,69,11.6
2025-03-19,London,8.5,16.5,1.9,0.0,72,5.7
2025-03-20,London,12.4,19.2,5.7,0.0,70,6.2
2025-03-21,London,13.1,17.1,9.5,0.8,69,11.5
2025-03-22,London,12.9,15.5,11.0,1.4,82,7.7
2025-03-23,London,10.8,14.7,8.2,2.8,88,8.1
2025-03-24,London,9.3,12.7,7.1,0.0,76,8.5
2025-03-25,London,10.1,14.5,4.9,0.2,82,7.5
2025-03-26,London,12.0,15.6,9.3,0.3,75,4.8
2025-03-27,London,10.1,14.9,5.8,0.0,81,9.3
2025-03-28,London,10.1,14.2,7.4,0.8,72,13.3
2025-03-29,London,8.6,13.6,3.7,0.0,63,11.3
2025-03-30,London,12.2,15.9,9.6,0.0,65,14.6
2025-03-31,London,10.6,16.3,5.9,0.0,62,6.5
2025-03-01,Munich,1.4,5.0,-1.2,0.1,85,6.1
2025-03-02,Munich,1.6,7.1,-2.2,0.0,79,7.8
2025-03-03,Munich,2.2,8.9,-2.5,0.0,68,4.5
2025-03-04,Munich,3.2,10.1,-1.3,0.0,63,3.9
2025-03-05,Munich,4.5,12.4,-1.4,0.0,71,3.5
2025-03-06,Munich,6.5,14.9,-1.4,0.0,70,6.2
2025-03-07,Munich,6.5,14.5,-0.5,0.0,70,5.0
2025-03-08,Munich,6.6,14.6,-0.8,0.0,67,5.2
2025-03-09,Munich,8.3,17.3,1.3,0.0,66,5.9
2025-03-10,Munich,7.7,11.5,4.7,2.9,76,10.8
2025-03-11,Munich,7.6,13.8,2.6,0.0,75,5.2
2025-03-12,Munich,6.1,10.7,2.2,3.2,88,4.8
2025-03-13,Munich,4.3,6.6,1.6,6.1,92,6.6
2025-03-14,Munich,3.5,5.9,1.4,4.8,86,6.0
2025-03-15,Munich,3.7,5.0,2.2,2.4,84,16.2
2025-03-16,Munich,3.0,4.7,1.7,0.4,85,10.3
2025-03-17,Munich,2.3,4.9,-0.9,0.2,76,9.2
2025-03-18,Munich,0.6,5.6,-3.1,0.0,58,14.2
2025-03-19,Munich,3.3,11.1,-2.8,0.0,72,4.5
2025-03-20,Munich,7.8,16.3,0.5,0.0,68,6.5
2025-03-21,Munich,9.9,17.5,2.7,0.0,64,8.9
2025-03-22,Munich,11.1,16.7,6.5,0.0,66,7.7
2025-03-23,Munich,9.4,13.9,7.0,3.5,77,8.0
2025-03-24,Munich,8.2,12.5,5.1,6.0,87,5.4
2025-03-25,Munich,8.8,13.0,5.7,6.9,86,7.0
2025-03-26,Munich,7.2,10.4,4.2,10.3,86,9.0
2025-03-27,Munich,6.3,8.3,4.7,1.2,86,8.0
2025-03-28,Munich,7.0,11.6,1.9,0.1,74,6.5
2025-03-29,Munich,7.3,8.8,6.0,9.9,89,10.6
2025-03-30,Munich,8.3,12.3,5.3,4.2,73,15.3
2025-03-31,Munich,5.2,7.5,3.2,5.5,81,13.8
2025-03-01,Zurich,2.1,5.0,0.3,0.0,82,13.3
2025-03-02,Zurich,2.7,7.2,-0.4,0.0,78,7.9
2025-03-03,Zurich,2.6,9.2,-1.8,0.0,85,2.3
2025-03-04,Zurich,3.0,10.8,-3.3,0.0,84,1.3
2025-03-05,Zurich,3.9,12.3,-2.4,0.0,81,1.0
2025-03-06,Zurich,5.8,14.4,0.5,0.0,72,2.4
2025-03-07,Zurich,6.3,14.3,0.4,0.0,69,2.4
2025-03-08,Zurich,6.3,15.3,-0.3,0.0,72,2.5
2025-03-09,Zurich,8.1,17.6,1.1,0.0,64,3.9
2025-03-10,Zurich,7.1,10.9,4.0,1.2,82,5.5
2025-03-11,Zurich,7.0,13.7,1.7,1.1,79,2.6
2025-03-12,Zurich,5.8,8.2,4.3,5.2,95,3.4
2025-03-13,Zurich,5.4,9.4,3.0,3.8,85,6.7
2025-03-14,Zurich,4.0,7.2,1.3,0.5,77,7.0
2025-03-15,Zurich,4.5,6.5,3.2,1.7,81,13.7
2025-03-16,Zurich,3.4,4.9,2.4,6.3,92,5.3
2025-03-17,Zurich,4.3,8.0,1.9,0.0,77,10.9
2025-03-18,Zurich,3.3,9.7,-2.0,0.0,73,7.4
2025-03-19,Zurich,5.2,13.3,-1.1,0.0,72,1.8
2025-03-20,Zurich,7.6,16.8,0.6,0.0,71,1.8
2025-03-21,Zurich,9.3,17.7,2.7,0.0,66,3.9
2025-03-22,Zurich,12.0,17.8,7.0,0.0,58,6.5
2025-03-23,Zurich,9.1,13.1,6.4,3.6,80,4.7
2025-03-24,Zurich,8.9,14.0,4.9,1.4,83,4.1
2025-03-25,Zurich,8.4,13.7,5.0,5.5,88,2.2
2025-03-26,Zurich,8.1,11.2,4.6,7.0,85,4.2
2025-03-27,Zurich,7.8,10.2,6.0,0.1,79,13.0
2025-03-28,Zurich,6.2,10.1,2.2,0.0,83,4.0
2025-03-29,Zurich,7.6,10.4,6.1,9.6,89,4.8
2025-03-30,Zurich,8.5,13.6,3.4,1.2,75,7.8
2025-03-31,Zurich,7.0,10.6,4.2,0.8,73,7.9
2025-03-01,Cairo,16.5,21.8,11.4,0.0,48,6.0
2025-03-02,Cairo,16.7,22.6,10.7,0.0,55,8.0
2025-03-03,Cairo,17.0,23.5,10.5,0.0,57,9.2
2025-03-04,Cairo,16.7,21.7,11.7,0.0,60,9.3
2025-03-05,Cairo,16.0,22.1,11.2,1.8,62,5.7
2025-03-06,Cairo,16.4,22.1,11.8,0.0,64,5.0
2025-03-07,Cairo,17.3,23.8,12.0,0.0,62,6.0
2025-03-08,Cairo,17.7,24.4,13.0,0.0,61,5.5
2025-03-09,Cairo,18.9,25.5,13.3,0.0,47,4.9
2025-03-10,Cairo,20.5,26.8,14.6,0.0,36,7.8
2025-03-11,Cairo,20.7,26.6,14.6,0.0,36,8.3
2025-03-12,Cairo,20.5,28.5,13.5,0.0,58,10.4
2025-03-13,Cairo,23.9,31.9,16.4,0.0,35,5.4
2025-03-14,Cairo,25.6,32.5,18.2,0.0,25,6.4
2025-03-15,Cairo,23.9,31.2,17.2,0.0,40,11.2
2025-03-16,Cairo,25.7,35.0,17.6,0.0,40,9.7
2025-03-17,Cairo,27.8,35.6,19.4,0.0,27,6.3
2025-03-18,Cairo,23.6,30.1,17.5,0.0,46,8.9
2025-03-19,Cairo,19.3,26.0,14.6,0.0,55,10.2
2025-03-20,Cairo,15.6,19.5,13.7,0.0,44,16.2
2025-03-21,Cairo,15.4,19.2,12.4,0.1,45,11.1
2025-03-22,Cairo,15.4,20.0,10.9,0.0,49,7.5
2025-03-23,Cairo,16.3,22.5,9.7,0.0,47,8.8
2025-03-24,Cairo,18.3,25.9,12.2,0.0,49,14.4
2025-03-25,Cairo,21.3,29.9,14.0,0.0,46,13.0
2025-03-26,Cairo,24.2,32.9,16.7,0.0,38,9.8
2025-03-27,Cairo,27.1,35.8,18.2,0.0,35,5.4
2025-03-28,Cairo,26.5,32.7,18.9,0.0,27,11.3
2025-03-29,Cairo,20.1,25.7,14.5,0.0,52,7.0
2025-03-30,Cairo,21.3,27.7,14.2,0.0,38,5.9
2025-03-31,Cairo,25.0,31.6,18.6,0.0,17,9.1
2025-03-01,Khartoum,27.5,34.5,20.8,0.0,13,13.8
2025-03-02,Khartoum,27.8,35.2,20.5,0.0,14,12.1
2025-03-03,Khartoum,27.5,34.9,19.8,0.0,13,9.5
2025-03-04,Khartoum,27.8,34.9,20.2,0.0,12,8.8
2025-03-05,Khartoum,28.2,35.6,20.2,0.0,10,9.2
2025-03-06,Khartoum,26.6,32.5,20.7,0.0,14,13.4
2025-03-07,Khartoum,24.6,30.7,18.6,0.0,18,12.5
2025-03-08,Khartoum,24.5,30.9,17.7,0.0,16,10.9
2025-03-09,Khartoum,25.9,32.8,18.5,0.0,16,11.4
2025-03-10,Khartoum,26.7,33.1,19.8,0.0,18,11.6
2025-03-11,Khartoum,27.4,34.2,20.1,0.0,16,11.5
2025-03-12,Khartoum,27.7,35.0,19.8,0.0,14,8.8
2025-03-13,Khartoum,29.1,36.8,21.0,0.0,11,8.6
2025-03-14,Khartoum,30.8,38.2,22.8,0.0,13,9.9
2025-03-15,Khartoum,31.7,38.4,24.1,0.0,16,11.5
2025-03-16,Khartoum,31.7,38.3,24.8,0.0,17,9.3
2025-03-17,Khartoum,31.7,38.6,23.6,0.0,15,8.5
2025-03-18,Khartoum,32.4,39.0,25.0,0.0,16,8.5
2025-03-19,Khartoum,32.6,39.6,23.5,0.0,13,8.7
2025-03-20,Khartoum,32.6,38.9,26.1,0.0,15,11.4
2025-03-21,Khartoum,29.6,35.8,24.5,0.0,15,15.4
2025-03-22,Khartoum,24.5,30.8,18.3,0.0,13,14.7
2025-03-23,Khartoum,23.7,31.0,16.2,0.0,14,12.6
2025-03-24,Khartoum,25.6,33.6,17.0,0.0,16,10.4
2025-03-25,Khartoum,28.7,36.6,19.9,0.0,17,9.0
2025-03-26,Khartoum,30.9,37.8,23.1,0.0,22,8.8
2025-03-27,Khartoum,31.8,38.5,23.7,0.0,17,7.2
2025-03-28,Khartoum,32.8,39.8,24.2,0.0,17,4.7
2025-03-29,Khartoum,33.7,40.6,26.2,0.0,13,7.5
2025-03-30,Khartoum,34.1,41.1,26.1,0.0,12,8.2
2025-03-31,Khartoum,35.2,43.1,26.2,0.0,10,8.1
