date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-01-11,Khartoum,21.1,26.9,15.6,0.0,26,12.3
2025-01-11,London,-2.2,1.6,-3.8,0.0,94,2.3
2025-01-11,Munich,-2.0,-0.3,-3.4,0.0,79,10.5
2025-01-11,Riyadh,16.2,21.3,12.2,0.0,40,8.9
2025-01-11,Salalah,21.8,26.8,17.9,0.0,45,13.0
2025-01-11,Zurich,-0.7,2.3,-3.0,0.0,79,5.6
2025-01-12,Amman,11.1,15.9,7.8,0.0,76,5.4
2025-01-12,Cairo,16.7,21.6,11.9,0.0,62,3.7
2025-01-12,Istanbul,7.3,9.4,5.7,6.2,89,15.6
2025-01-12,Khartoum,21.1,28.4,13.5,0.0,29,10.1
2025-01-12,London,-0.7,3.2,-4.5,0.0,92,2.8
2025-01-12,Munich,-2.0,0.0,-3.2,0.1,73,11.5
2025-01-12,Riyadh,15.9,18.8,13.9,0.7,55,6.0
2025-01-12,Salalah,21.7,25.9,17.6,0.1,54,8.3
2025-01-12,Zurich,-1.8,1.1,-3.8,0.0,79,6.9
2025-01-13,Amman,10.8,15.6,6.1,0.0,62,8.4
2025-01-13,Cairo,17.7,23.9,11.5,0.0,49,3.4
2025-01-13,Istanbul,5.8,6.5,4.8,16.2,88,22.5
2025-01-13,Khartoum,23.4,30.2,16.7,0.0,30,9.7
2025-01-13,London,3.3,5.9,1.5,0.0,83,8.8
2025-01-13,Munich,-2.6,-0.5,-5.1,0.1,68,7.4
2025-01-13,Riyadh,13.6,17.6,9.4,0.0,55,8.0
2025-01-13,Salalah,23.0,28.1,18.5,0.0,52,9.3
2025-01-13,Zurich,-2.6,0.5,-4.3,0.0,75,12.4
2025-01-14,Amman,10.9,15.7,6.0,0.0,50,9.3
2025-01-14,Cairo,17.2,23.7,11.2,0.0,44,1.8
2025-01-14,Istanbul,6.4,7.4,5.6,3.2,81,20.8
2025-01-14,Khartoum,23.9,31.4,15.6,0.0,28,6.8
2025-01-14,London,5.2,8.8,2.5,0.0,90,8.5
2025-01-14,Munich,-3.4,1.8,-6.7,0.0,74,5.6
2025-01-14,Riyadh,13.1,17.9,8.3,0.0,53,6.6
2025-01-14,Salalah,23.6,27.6,20.5,0.0,34,19.3
2025-01-14,Zurich,-2.9,0.3,-4.8,0.0,81,4.1
2025-01-15,Amman,12.4,19.3,7.0,0.0,44,6.2
2025-01-15,Cairo,16.6,21.7,12.7,0.0,61,4.9
2025-01-15,Istanbul,6.5,7.9,5.8,13.2,86,21.0
2025-01-15,Khartoum,26.2,33.2,18.6,0.0,34,7.2
2025-01-15,London,8.6,10.0,7.6,0.0,96,4.3
2025-01-15,Munich,-0.6,0.7,-4.1,1.9,81,7.3
2025-01-15,Riyadh,14.4,20.8,7.7,0.0,40,4.0
2025-01-15,Salalah,21.6,26.1,16.5,0.0,32,17.5
2025-01-15,Zurich,-1.3,1.9,-4.7,0.3,90,4.6
2025-01-16,Amman,13.2,18.5,9.9,0.0,49,5.2
2025-01-16,Cairo,17.8,22.6,13.7,0.0,66,11.8
2025-01-16,Istanbul,6.1,7.7,4.3,0.9,82,14.2
2025-01-16,Khartoum,28.8,36.0,21.4,0.0,35,9.4
2025-01-16,London,7.4,9.6,6.0,0.0,92,5.6
2025-01-16,Munich,0.3,3.1,-1.4,0.1,93,9.1
2025-01-16,Riyadh,17.1,23.5,10.2,0.0,28,4.4
2025-01-16,Salalah,22.0,28.0,16.6,0.0,39,12.8
2025-01-16,Zurich,1.1,3.7,-1.4,0.0,88,10.3
2025-01-17,Amman,11.0,15.9,7.3,0.0,70,6.2
2025-01-17,Cairo,17.2,21.1,14.1,0.0,71,12.4
2025-01-17,Istanbul,5.9,9.1,4.0,0.0,74,7.9
2025-01-17,Khartoum,28.8,35.1,22.0,0.0,34,10.1
2025-01-17,London,5.3,6.5,3.6,0.0,86,5.8
2025-01-17,Munich,-1.1,0.3,-2.9,0.0,95,7.5
2025-01-17,Riyadh,17.4,21.2,14.0,0.0,29,9.0
2025-01-17,Salalah,22.3,28.6,17.5,0.0,46,10.7
2025-01-17,Zurich,-0.4,1.3,-1.7,0.0,92,5.3
2025-01-18,Amman,9.8,15.6,5.3,0.0,67,4.9
2025-01-18,Cairo,16.9,21.3,12.4,0.0,61,10.5
2025-01-18,Istanbul,5.7,9.6,2.8,0.0,78,2.9
2025-01-18,Khartoum,28.5,35.4,21.6,0.0,37,10.2
2025-01-18,London,2.6,3.4,2.2,0.0,91,4.1
2025-01-18,Munich,-1.5,0.9,-2.9,0.0,89,5.3
2025-01-18,Riyadh,15.3,19.5,10.7,0.0,34,6.3
2025-01-18,Salalah,22.0,28.7,16.9,0.0,51,7.3
2025-01-18,Zurich,-0.9,1.9,-1.8,0.0,88,4.7
2025-01-19,Amman,9.4,15.4,4.7,0.0,69,4.8
2025-01-19,Cairo,16.0,20.4,11.2,0.0,60,5.8
2025-01-19,Istanbul,5.8,10.3,1.9,0.0,86,3.8
2025-01-19,Khartoum,28.5,34.8,22.6,0.0,36,11.4
2025-01-19,London,2.5,3.4,1.8,0.2,84,5.7
2025-01-19,Munich,-0.6,6.3,-4.7,0.0,76,3.3
2025-01-19,Riyadh,15.4,19.6,10.6,0.0,35,5.7
2025-01-19,Salalah,22.2,29.0,16.8,0.0,41,8.7
2025-01-19,Zurich,-0.5,2.6,-2.6,0.4,90,2.2
2025-01-20,Amman,10.1,15.1,6.3,0.0,71,8.4
2025-01-20,Cairo,16.8,22.4,11.2,0.0,53,5.0
2025-01-20,Istanbul,6.4,9.4,4.8,0.0,77,10.5
2025-01-20,Khartoum,28.3,35.0,22.2,0.0,30,12.6
2025-01-20,London,3.5,6.0,2.2,0.1,88,4.1
2025-01-20,Munich,0.3,7.4,-3.9,0.0,78,4.6
2025-01-20,Riyadh,15.7,20.2,10.9,0.0,34,6.7
2025-01-20,Salalah,23.0,28.1,18.7,0.0,35,8.6
2025-01-20,Zurich,-0.8,4.1,-3.8,0.0,91,1.6
2025-01-21,Amman,10.1,15.2,6.2,0.0,64,9.5
2025-01-21,Cairo,18.2,23.6,13.9,0.6,43,7.5
2025-01-21,Istanbul,6.9,10.0,4.4,0.0,81,6.1
2025-01-21,Khartoum,27.4,34.4,20.5,0.0,19,11.8
2025-01-21,London,2.3,4.9,-1.0,0.0,93,5.1
2025-01-21,Munich,0.2,5.9,-2.4,0.0,81,3.1
2025-01-21,Riyadh,15.8,21.1,10.4,0.0,30,7.3
2025-01-21,Salalah,23.5,28.8,18.4,0.0,32,9.3
2025-01-21,Zurich,-0.8,4.7,-3.3,0.3,92,1.7
2025-01-22,Amman,10.0,14.5,6.8,0.1,47,9.5
2025-01-22,Cairo,17.1,21.8,12.7,0.1,68,7.1
2025-01-22,Istanbul,9.2,11.5,7.3,2.8,89,4.8
2025-01-22,Khartoum,26.9,33.5,20.4,0.0,22,11.8
2025-01-22,London,3.2,4.3,2.3,1.0,93,5.4
2025-01-22,Munich,-0.1,4.8,-3.3,0.0,81,5.0
2025-01-22,Riyadh,13.3,18.2,8.2,0.0,31,5.9
2025-01-22,Salalah,23.9,28.0,20.7,0.0,24,19.8
2025-01-22,Zurich,-1.2,1.1,-3.4,0.0,95,2.3
2025-01-23,Amman,10.1,14.1,7.7,0.4,74,8.5
2025-01-23,Cairo,16.4,20.8,12.3,0.0,67,6.2
2025-01-23,Istanbul,7.9,10.6,5.5,0.0,95,5.1
2025-01-23,Khartoum,26.1,32.3,20.0,0.0,25,13.9
2025-01-23,London,4.6,8.2,1.5,4.7,88,14.1
2025-01-23,Munich,2.0,5.2,-0.4,1.1,84,11.5
2025-01-23,Riyadh,14.3,18.9,9.4,0.0,29,6.9
2025-01-23,Salalah,22.1,28.2,17.8,0.0,32,16.2
2025-01-23,Zurich,1.9,5.9,-2.1,4.7,93,5.0
2025-01-24,Amman,9.5,14.4,6.6,0.8,81,5.6
2025-01-24,Cairo,16.3,21.5,11.4,0.0,62,4.4
2025-01-24,Istanbul,10.2,12.6,6.5,0.0,85,10.0
2025-01-24,Khartoum,24.4,30.1,19.2,0.0,20,14.3
2025-01-24,London,8.9,10.8,6.5,3.8,74,20.5
2025-01-24,Munich,4.0,11.1,-0.1,0.0,79,8.7
2025-01-24,Riyadh,15.8,20.4,11.2,0.0,40,7.8
2025-01-24,Salalah,22.2,27.4,18.9,0.0,51,11.3
2025-01-24,Zurich,3.0,8.2,-0.7,0.0,89,5.2
2025-01-25,Amman,10.2,15.0,5.5,0.0,68,3.3
2025-01-25,Cairo,16.5,21.1,11.6,0.0,58,4.7
2025-01-25,Istanbul,9.1,10.5,6.0,22.4,84,8.9
2025-01-25,Khartoum,23.1,30.2,16.1,0.0,25,9.6
2025-01-25,London,5.4,8.0,2.7,2.1,81,7.5
2025-01-25,Munich,6.0,13.5,2.1,0.0,68,7.8
2025-01-25,Riyadh,17.5,22.5,12.6,0.3,46,6.5
2025-01-25,Salalah,21.9,27.8,17.6,0.0,49,9.4
2025-01-25,Zurich,5.6,13.3,1.8,0.0,75,4.4
2025-01-26,Amman,10.7,16.4,6.5,0.2,57,6.7
2025-01-26,Cairo,16.7,22.0,11.8,0.0,55,5.5
2025-01-26,Istanbul,7.4,11.6,4.9,0.0,85,7.7
2025-01-26,Khartoum,23.7,30.1,17.0,0.0,23,9.2
2025-01-26,London,4.8,8.9,1.6,8.3,83,17.3
2025-01-26,Munich,4.8,7.2,2.2,0.1,76,13.2
2025-01-26,Riyadh,16.3,20.2,13.6,2.6,53,5.5
2025-01-26,Salalah,21.9,27.9,17.8,0.0,48,9.0
2025-01-26,Zurich,4.9,8.8,2.4,1.6,80,8.0
2025-01-27,Amman,11.2,16.2,6.9,0.6,51,5.3
2025-01-27,Cairo,16.3,21.4,10.8,0.0,61,5.3
2025-01-27,Istanbul,7.4,10.6,4.3,0.0,92,5.7
2025-01-27,Khartoum,24.2,30.4,17.5,0.0,21,11.6
2025-01-27,London,7.6,9.4,6.8,9.0,80,23.0
2025-01-27,Munich,5.7,12.2,1.1,2.0,78,6.6
2025-01-27,Riyadh,15.4,20.1,11.9,0.4,67,5.2
2025-01-27,Salalah,21.9,27.1,17.1,0.0,56,6.0
2025-01-27,Zurich,5.2,8.6,2.9,20.7,87,7.1
2025-01-28,Amman,9.5,14.3,4.8,0.0,60,10.0
2025-01-28,Cairo,16.6,21.3,12.7,0.0,59,9.5
2025-01-28,Istanbul,9.4,11.9,6.3,0.0,86,9.2
2025-01-28,Khartoum,22.9,29.1,16.7,0.0,19,11.3
2025-01-28,London,8.4,9.5,7.3,4.0,83,20.1
2025-01-28,Munich,3.3,5.4,1.5,14.6,93,11.7
2025-01-28,Riyadh,15.5,19.8,12.3,0.0,65,5.7
2025-01-28,Salalah,22.6,29.2,17.1,0.0,52,5.9
2025-01-28,Zurich,4.6,7.1,2.7,9.5,86,6.7
2025-01-29,Amman,10.6,15.9,6.2,0.0,50,9.7
2025-01-29,Cairo,16.9,22.9,11.4,0.0,50,8.6
2025-01-29,Istanbul,12.2,14.9,10.4,0.0,75,15.2
2025-01-29,Khartoum,21.7,28.1,15.6,0.0,22,11.3
2025-01-29,London,6.0,7.8,4.0,0.2,86,9.4
2025-01-29,Munich,4.1,8.5,0.9,5.3,75,14.9
2025-01-29,Riyadh,15.3,19.4,11.2,0.0,39,6.3
2025-01-29,Salalah,24.3,31.7,18.3,0.0,41,10.8
2025-01-29,Zurich,5.3,9.2,0.7,3.6,74,12.3
2025-01-30,Amman,11.2,17.2,5.5,0.0,41,7.3
2025-01-30,Cairo,17.2,23.8,11.5,0.0,62,7.3
2025-01-30,Istanbul,11.8,14.2,9.5,0.0,74,7.1
2025-01-30,Khartoum,22.2,29.7,14.5,0.0,26,10.4
2025-01-30,London,4.6,7.5,1.9,0.0,79,9.7
2025-01-30,Munich,2.3,8.0,-2.5,0.0,77,5.9
2025-01-30,Riyadh,14.4,18.6,10.0,0.0,43,8.0
2025-01-30,Salalah,25.6,32.1,20.7,0.0,37,11.8
2025-01-30,Zurich,2.4,7.6,-0.9,0.0,88,2.4
2025-01-31,Amman,10.8,14.7,8.0,0.0,56,10.4
2025-01-31,Cairo,16.6,22.3,11.0,0.0,58,7.3
2025-01-31,Istanbul,11.2,13.4,9.4,0.2,81,4.0
2025-01-31,Khartoum,24.0,30.6,17.3,0.0,26,12.0
2025-01-31,London,5.2,8.0,2.1,3.5,91,7.8
2025-01-31,Munich,2.7,4.5,0.3,1.3,86,9.0
2025-01-31,Riyadh,13.5,18.0,9.1,0.0,34,7.1
2025-01-31,Salalah,24.4,28.1,21.1,0.0,30,27.0
2025-01-31,Zurich,3.3,4.8,2.0,3.9,93,6.6
2025-02-01,Amman,10.4,15.5,6.2,0.0,70,5.8
2025-02-01,Cairo,16.4,21.9,10.7,0.0,59,7.1
2025-02-01,Istanbul,8.7,13.1,6.7,0.0,93,5.1
2025-02-01,Khartoum,24.9,31.5,18.1,0.0,32,10.7
2025-02-01,London,5.2,6.9,2.8,0.0,86,7.3
2025-02-01,Munich,0.7,3.3,-1.1,0.0,83,9.5
2025-02-01,Riyadh,15.1,22.4,7.9,0.0,25,3.7
2025-02-01,Salalah,22.2,27.1,17.8,0.0,16,18.2
2025-02-01,Zurich,2.0,3.2,1.2,0.0,85,9.7
2025-02-02,Amman,11.3,17.4,5.9,0.0,53,4.9
2025-02-02,Cairo,16.4,22.0,11.7,0.0,58,10.9
2025-02-02,Istanbul,9.0,12.3,7.5,0.0,83,10.0
2025-02-02,Khartoum,26.0,32.2,19.7,0.0,37,10.0
2025-02-02,London,3.4,7.5,-0.4,0.0,85,6.7
2025-02-02,Munich,-0.7,1.4,-2.8,0.0,89,4.6
2025-02-02,Riyadh,15.1,19.1,11.0,0.0,25,7.8
2025-02-02,Salalah,20.6,26.3,14.2,0.0,19,14.8
2025-02-02,Zurich,1.6,3.5,-0.3,0.0,89,4.1
2025-02-03,Amman,12.7,19.2,7.7,0.0,35,4.2
2025-02-03,Cairo,17.6,23.3,12.0,0.0,55,7.9
2025-02-03,Istanbul,7.1,11.4,3.9,0.0,91,7.1
2025-02-03,Khartoum,26.9,33.4,20.5,0.0,35,9.0
2025-02-03,London,4.1,7.8,-1.2,0.0,93,8.5
2025-02-03,Munich,-0.6,1.7,-3.4,0.0,90,3.6
2025-02-03,Riyadh,14.2,19.0,8.6,0.0,27,4.5
2025-02-03,Salalah,22.1,26.7,17.9,0.0,30,17.6
2025-02-03,Zurich,1.2,3.5,-0.9,0.0,93,3.5
2025-02-04,Amman,13.3,19.8,8.2,0.0,38,5.4
2025-02-04,Cairo,16.9,21.8,12.6,0.0,69,7.2
2025-02-04,Istanbul,5.7,7.0,4.1,0.1,67,19.8
2025-02-04,Khartoum,28.0,34.9,21.0,0.0,31,8.8
2025-02-04,London,8.2,10.1,6.1,0.2,87,15.3
2025-02-04,Munich,-1.0,3.0,-4.1,0.0,88,3.8
2025-02-04,Riyadh,16.9,23.7,10.1,0.0,21,6.1
2025-02-04,Salalah,21.5,27.5,16.1,0.0,19,15.7
2025-02-04,Zurich,0.4,3.7,-1.4,0.0,94,2.3
2025-02-05,Amman,9.1,11.4,7.1,3.0,86,16.4
2025-02-05,Cairo,16.0,20.8,12.0,0.0,62,10.2
2025-02-05,Istanbul,3.5,4.7,2.1,1.6,70,18.4
2025-02-05,Khartoum,28.4,35.2,21.7,0.0,30,11.5
2025-02-05,London,5.9,9.1,2.5,0.0,84,7.6
2025-02-05,Munich,-0.2,5.6,-2.9,0.0,86,4.4
2025-02-05,Riyadh,18.7,26.0,11.1,0.0,18,7.8
2025-02-05,Salalah,20.3,25.2,14.9,0.0,42,8.6
2025-02-05,Zurich,-0.5,3.8,-3.5,0.0,89,2.4
2025-02-06,Amman,5.1,6.5,4.2,17.1,91,22.5
2025-02-06,Cairo,13.9,15.7,12.7,0.0,50,14.9
2025-02-06,Istanbul,2.7,4.1,2.0,3.6,74,18.5
2025-02-06,Khartoum,26.4,33.0,19.7,0.0,22,13.8
2025-02-06,London,3.9,7.3,0.7,0.0,84,10.8
2025-02-06,Munich,-0.1,2.0,-2.3,0.0,84,9.2
2025-02-06,Riyadh,23.2,28.9,18.2,0.0,23,10.1
2025-02-06,Salalah,21.5,25.2,17.9,0.0,68,7.3
2025-02-06,Zurich,0.5,2.2,-1.5,0.1,87,7.2
2025-02-07,Amman,5.7,8.3,4.0,0.9,87,13.8
2025-02-07,Cairo,14.0,17.1,11.4,0.0,50,8.5
2025-02-07,Istanbul,3.2,4.8,1.9,7.1,78,16.7
2025-02-07,Khartoum,25.5,32.8,18.6,0.0,24,13.9
2025-02-07,London,3.4,4.0,2.6,4.6,86,16.8
2025-02-07,Munich,0.5,3.0,-0.8,0.0,81,11.1
2025-02-07,Riyadh,18.3,22.8,13.9,0.0,32,9.7
2025-02-07,Salalah,21.6,25.0,18.1,0.0,69,6.0
2025-02-07,Zurich,1.2,5.4,-1.2,0.0,84,6.6
2025-02-08,Amman,5.7,9.9,3.2,0.0,71,11.2
2025-02-08,Cairo,13.8,18.2,9.7,0.1,48,6.5
2025-02-08,Istanbul,4.3,5.9,3.1,3.8,82,17.1
2025-02-08,Khartoum,25.1,32.0,18.2,0.0,20,13.1
2025-02-08,London,4.7,6.2,3.4,2.2,90,10.0
2025-02-08,Munich,1.4,8.5,-2.1,0.0,77,4.5
2025-02-08,Riyadh,15.0,20.7,9.3,0.0,31,5.5
2025-02-08,Salalah,22.1,25.5,19.1,0.0,68,6.8
2025-02-08,Zurich,1.1,7.5,-2.4,0.0,83,2.8
2025-02-09,Amman,5.6,9.5,1.7,0.0,75,6.8
2025-02-09,Cairo,13.4,17.1,9.5,0.2,56,6.6
2025-02-09,Istanbul,4.3,6.5,3.2,1.2,75,17.8
2025-02-09,Khartoum,25.3,32.9,17.9,0.0,18,11.3
2025-02-09,London,3.4,5.8,1.3,1.0,90,9.6
2025-02-09,Munich,1.4,6.4,-1.5,0.0,83,3.5
2025-02-09,Riyadh,14.7,18.8,10.2,0.0,28,5.6
2025-02-09,Salalah,21.8,26.3,18.4,0.0,74,6.0
2025-02-09,Zurich,2.5,6.2,-0.5,0.0,88,3.5
2025-02-10,Amman,6.7,9.7,4.9,0.8,87,12.5
2025-02-10,Cairo,13.9,18.3,9.7,0.0,57,7.3
2025-02-10,Istanbul,3.8,6.0,2.2,1.0,74,15.5
2025-02-10,Khartoum,26.1,33.7,18.6,0.0,18,10.6
2025-02-10,London,3.6,4.6,2.5,3.5,89,15.0
2025-02-10,Munich,0.8,5.2,-1.5,0.0,90,4.1
2025-02-10,Riyadh,15.7,21.0,10.6,0.0,32,10.1
2025-02-10,Salalah,22.4,26.4,18.5,0.0,73,4.8
2025-02-10,Zurich,1.9,6.5,-0.9,0.7,94,3.4
2025-02-11,Amman,7.7,12.1,4.1,0.2,78,7.1
2025-02-11,Cairo,13.6,18.5,9.1,0.0,54,6.5
2025-02-11,Istanbul,2.1,3.5,1.0,6.1,85,14.6
2025-02-11,Khartoum,26.6,33.8,19.5,0.0,22,10.2
2025-02-11,London,3.7,5.0,2.6,0.0,88,6.5
2025-02-11,Munich,1.4,4.9,-0.9,1.4,91,3.6
2025-02-11,Riyadh,18.0,23.6,12.5,0.0,34,11.9
2025-02-11,Salalah,23.1,26.8,19.2,0.0,73,5.7
2025-02-11,Zurich,4.2,7.3,2.1,6.1,96,2.1
2025-02-12,Amman,6.7,11.1,3.6,0.4,85,8.6
2025-02-12,Cairo,13.5,18.9,8.6,0.0,56,7.5
2025-02-12,Istanbul,2.5,5.2,-0.4,7.8,86,10.5
2025-02-12,Khartoum,26.0,31.9,19.8,0.0,28,12.1
2025-02-12,London,4.4,6.0,3.2,0.2,85,6.9
2025-02-12,Munich,5.6,11.9,2.0,3.6,89,4.6
2025-02-12,Riyadh,21.3,26.7,16.3,0.0,32,10.9
2025-02-12,Salalah,23.5,27.2,19.8,0.0,74,5.7
2025-02-12,Zurich,6.1,11.6,1.6,0.6,88,3.6
2025-02-13,Amman,7.0,10.0,5.1,0.1,82,14.9
2025-02-13,Cairo,13.6,18.9,9.1,0.0,51,6.6
2025-02-13,Istanbul,5.0,6.9,2.9,0.0,71,7.4
2025-02-13,Khartoum,26.5,32.5,20.3,0.0,29,11.1
2025-02-13,London,3.4,4.7,2.4,0.2,81,8.0
2025-02-13,Munich,3.8,6.0,0.0,8.7,93,11.7
2025-02-13,Riyadh,18.4,21.6,16.3,9.1,65,4.8
2025-02-13,Salalah,23.0,28.0,17.7,0.0,74,5.0
2025-02-13,Zurich,4.5,6.5,2.4,10.3,93,7.0
2025-02-14,Amman,7.3,12.6,2.4,0.0,73,4.8
2025-02-14,Cairo,13.6,19.4,7.8,0.0,50,8.8
2025-02-14,Istanbul,7.2,9.7,4.6,0.0,72,8.8
2025-02-14,Khartoum,28.1,34.7,21.2,0.0,31,9.0
2025-02-14,London,2.5,4.9,0.9,0.0,75,9.6
2025-02-14,Munich,-1.2,-0.3,-2.3,0.8,84,6.6
2025-02-14,Riyadh,18.0,23.0,15.5,2.4,79,6.5
2025-02-14,Salalah,23.4,27.8,19.9,0.0,62,4.1
2025-02-14,Zurich,-0.4,2.2,-1.7,2.3,86,8.9
2025-02-15,Amman,8.6,14.8,3.3,3.8,57,11.0
2025-02-15,Cairo,15.0,21.2,9.1,0.0,57,8.8
2025-02-15,Istanbul,9.6,12.6,6.9,3.2,80,12.0
