date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-02-23,Istanbul,-1.0,1.5,-3.7,1.0,77,6.7
2025-02-24,Istanbul,0.7,3.7,-3.6,0.0,70,4.3
2025-02-25,Istanbul,4.5,7.0,0.8,0.0,67,6.8
2025-02-26,Istanbul,5.7,9.7,0.4,0.0,80,3.7
2025-02-27,Istanbul,9.5,12.6,6.6,0.0,74,4.7
2025-02-28,Istanbul,9.4,13.0,6.4,0.7,83,9.1
2025-02-01,London,5.2,6.9,2.8,0.0,86,7.3
2025-02-02,London,3.4,7.5,-0.4,0.0,85,6.7
2025-02-03,London,4.1,7.8,-1.2,0.0,93,8.5
2025-02-04,London,8.2,10.1,6.1,0.2,87,15.3
2025-02-05,London,5.9,9.1,2.5,0.0,84,7.6
2025-02-06,London,3.9,7.3,0.7,0.0,84,10.8
2025-02-07,London,3.4,4.0,2.6,4.6,86,16.8
2025-02-08,London,4.7,6.2,3.4,2.2,90,10.0
2025-02-09,London,3.4,5.8,1.3,1.0,90,9.6
2025-02-10,London,3.6,4.6,2.5,3.5,89,15.0
2025-02-11,London,3.7,5.0,2.6,0.0,88,6.5
2025-02-12,London,4.4,6.0,3.2,0.2,85,6.9
2025-02-13,London,3.4,4.7,2.4,0.2,81,8.0
2025-02-14,London,2.5,4.9,0.9,0.0,75,9.6
2025-02-15,London,3.2,5.6,1.8,0.9,84,7.6
2025-02-16,London,2.8,4.3,2.0,0.0,79,10.8
2025-02-17,London,1.7,5.1,-0.5,0.0,76,9.6
2025-02-18,London,2.4,6.3,-0.1,0.0,77,10.3
2025-02-19,London,4.5,7.8,1.4,0.0,80,8.5
2025-02-20,London,11.0,12.8,7.9,3.1,91,18.1
2025-02-21,London,12.7,15.0,11.1,5.3,86,17.2
2025-02-22,London,10.4,12.9,7.9,6.1,87,9.6
2025-02-23,London,9.0,10.8,6.6,1.4,87,17.9
2025-02-24,London,10.5,12.5,7.7,13.8,86,16.8
2025-02-25,London,8.1,10.4,5.4,0.8,80,8.7
2025-02-26,London,5.5,7.8,3.2,5.8,87,12.3
2025-02-27,London,5.6,9.2,3.2,0.0,75,11.4
2025-02-28,London,4.7,8.8,0.9,0.0,77,4.9
2025-02-01,Munich,0.7,3.3,-1.1,0.0,83,9.5
2025-02-02,Munich,-0.7,1.4,-2.8,0.0,89,4.6
2025-02-03,Munich,-0.6,1.7,-3.4,0.0,90,3.6
2025-02-04,Munich,-1.0,3.0,-4.1,0.0,88,3.8
2025-02-05,Munich,-0.2,5.6,-2.9,0.0,86,4.4
2025-02-06,Munich,-0.1,2.0,-2.3,0.0,84,9.2
2025-02-07,Munich,0.5,3.0,-0.8,0.0,81,11.1
2025-02-08,Munich,1.4,8.5,-2.1,0.0,77,4.5
2025-02-09,Munich,1.4,6.4,-1.5,0.0,83,3.5
2025-02-10,Munich,0.8,5.2,-1.5,0.0,90,4.1
2025-02-11,Munich,1.4,4.9,-0.9,1.4,91,3.6
2025-02-12,Munich,5.6,11.9,2.0,3.6,89,4.6
2025-02-13,Munich,3.8,6.0,0.0,8.7,93,11.7
2025-02-14,Munich,-1.2,-0.3,-2.3,0.8,84,6.6
2025-02-15,Munich,-1.4,1.6,-3.4,0.0,72,7.0
2025-02-16,Munich,-2.5,-1.2,-3.7,3.0,79,8.9
2025-02-17,Munich,-2.4,1.1,-5.1,0.0,66,8.6
2025-02-18,Munich,-2.5,1.1,-5.8,0.0,66,8.7
2025-02-19,Munich,-2.6,2.5,-6.3,0.0,56,9.0
2025-02-20,Munich,2.2,10.7,-3.8,0.0,69,4.5
2025-02-21,Munich,5.9,13.7,0.7,0.0,81,7.6
2025-02-22,Munich,4.8,11.6,-1.0,0.0,86,4.7
2025-02-23,Munich,6.7,10.6,4.2,0.2,85,6.6
2025-02-24,Munich,8.0,13.2,3.9,0.6,83,5.1
2025-02-25,Munich,8.6,13.4,5.4,2.7,76,6.6
2025-02-26,Munich,5.2,6.7,3.7,6.6,81,16.0
2025-02-27,Munich,2.9,6.7,0.2,1.3,86,9.7
2025-02-28,Munich,2.2,6.4,-0.4,3.3,82,10.0
2025-02-01,Zurich,2.0,3.2,1.2,0.0,85,9.7
2025-02-02,Zurich,1.6,3.5,-0.3,0.0,89,4.1
2025-02-03,Zurich,1.2,3.5,-0.9,0.0,93,3.5
2025-02-04,Zurich,0.4,3.7,-1.4,0.0,94,2.3
2025-02-05,Zurich,-0.5,3.8,-3.5,0.0,89,2.4
2025-02-06,Zurich,0.5,2.2,-1.5,0.1,87,7.2
2025-02-07,Zurich,1.2,5.4,-1.2,0.0,84,6.6
2025-02-08,Zurich,1.1,7.5,-2.4,0.0,83,2.8
2025-02-09,Zurich,2.5,6.2,-0.5,0.0,88,3.5
2025-02-10,Zurich,1.9,6.5,-0.9,0.7,94,3.4
2025-02-11,Zurich,4.2,7.3,2.1,6.1,96,2.1
2025-02-12,Zurich,6.1,11.6,1.6,0.6,88,3.6
2025-02-13,Zurich,4.5,6.5,2.4,10.3,93,7.0
2025-02-14,Zurich,-0.4,2.2,-1.7,2.3,86,8.9
2025-02-15,Zurich,-1.0,2.6,-2.7,0.0,78,7.7
2025-02-16,Zurich,-0.1,3.9,-2.6,0.0,80,4.7
2025-02-17,Zurich,0.2,3.2,-2.5,0.0,82,5.9
2025-02-18,Zurich,0.6,5.0,-2.3,0.0,84,6.5
2025-02-19,Zurich,0.4,5.4,-2.8,0.0,82,3.9
2025-02-20,Zurich,2.9,10.8,-0.9,0.0,84,2.0
2025-02-21,Zurich,4.0,11.1,-1.0,0.0,82,1.5
2025-02-22,Zurich,5.7,13.7,-0.3,0.0,83,2.9
2025-02-23,Zurich,6.7,10.7,3.7,4.4,91,1.9
2025-02-24,Zurich,6.0,10.2,2.3,0.0,90,2.4
2025-02-25,Zurich,6.6,9.7,3.8,0.4,88,3.6
2025-02-26,Zurich,4.5,6.2,0.6,1.4,81,15.9
2025-02-27,Zurich,1.5,4.7,-1.0,5.2,94,4.9
2025-02-28,Zurich,2.6,6.6,-1.0,0.2,79,4.4
2025-02-01,Cairo,16.4,21.9,10.7,0.0,59,7.1
2025-02-02,Cairo,16.4,22.0,11.7,0.0,58,10.9
2025-02-03,Cairo,17.6,23.3,12.0,0.0,55,7.9
2025-02-04,Cairo,16.9,21.8,12.6,0.0,69,7.2
2025-02-05,Cairo,16.0,20.8,12.0,0.0,62,10.2
2025-02-06,Cairo,13.9,15.7,12.7,0.0,50,14.9
2025-02-07,Cairo,14.0,17.1,11.4,0.0,50,8.5
2025-02-08,Cairo,13.8,18.2,9.7,0.1,48,6.5
2025-02-09,Cairo,13.4,17.1,9.5,0.2,56,6.6
2025-02-10,Cairo,13.9,18.3,9.7,0.0,57,7.3
2025-02-11,Cairo,13.6,18.5,9.1,0.0,54,6.5
2025-02-12,Cairo,13.5,18.9,8.6,0.0,56,7.5
2025-02-13,Cairo,13.6,18.9,9.1,0.0,51,6.6
2025-02-14,Cairo,13.6,19.4,7.8,0.0,50,8.8
2025-02-15,Cairo,15.0,21.2,9.1,0.0,57,8.8
2025-02-16,Cairo,16.1,22.0,10.7,0.0,54,3.4
2025-02-17,Cairo,17.1,22.6,11.4,0.0,44,7.8
2025-02-18,Cairo,17.9,23.5,12.6,0.0,32,7.2
2025-02-19,Cairo,17.4,22.4,13.3,0.0,55,7.6
2025-02-20,Cairo,15.9,20.1,12.5,0.2,62,7.9
2025-02-21,Cairo,13.7,17.4,10.3,0.0,53,7.6
2025-02-22,Cairo,12.8,17.3,8.9,0.0,50,8.9
2025-02-23,Cairo,12.4,16.7,9.0,0.0,49,9.8
2025-02-24,Cairo,11.8,15.9,8.0,0.1,52,9.1
2025-02-25,Cairo,11.6,16.1,7.1,0.0,51,10.8
2025-02-26,Cairo,13.4,18.8,9.0,0.0,48,11.4
2025-02-27,Cairo,14.9,20.5,9.7,0.0,52,11.0
2025-02-28,Cairo,15.9,21.9,10.0,0.0,50,7.7
2025-02-01,Khartoum,24.9,31.5,18.1,0.0,32,10.7
2025-02-02,Khartoum,26.0,32.2,19.7,0.0,37,10.0
2025-02-03,Khartoum,26.9,33.4,20.5,0.0,35,9.0
2025-02-04,Khartoum,28.0,34.9,21.0,0.0,31,8.8
2025-02-05,Khartoum,28.4,35.2,21.7,0.0,30,11.5
2025-02-06,Khartoum,26.4,33.0,19.7,0.0,22,13.8
2025-02-07,Khartoum,25.5,32.8,18.6,0.0,24,13.9
2025-02-08,Khartoum,25.1,32.0,18.2,0.0,20,13.1
2025-02-09,Khartoum,25.3,32.9,17.9,0.0,18,11.3
2025-02-10,Khartoum,26.1,33.7,18.6,0.0,18,10.6
2025-02-11,Khartoum,26.6,33.8,19.5,0.0,22,10.2
2025-02-12,Khartoum,26.0,31.9,19.8,0.0,28,12.1
2025-02-13,Khartoum,26.5,32.5,20.3,0.0,29,11.1
2025-02-14,Khartoum,28.1,34.7,21.2,0.0,31,9.0
2025-02-15,Khartoum,28.0,34.2,22.0,0.0,21,10.4
2025-02-16,Khartoum,26.2,32.7,19.7,0.0,9,10.8
2025-02-17,Khartoum,27.1,34.9,19.2,0.0,11,10.2
2025-02-18,Khartoum,28.5,35.7,21.4,0.0,14,10.9
2025-02-19,Khartoum,28.6,35.5,21.7,0.0,12,11.1
2025-02-20,Khartoum,27.4,33.6,21.2,0.0,11,15.0
2025-02-21,Khartoum,26.2,32.7,19.9,0.0,13,13.7
2025-02-22,Khartoum,26.3,33.3,19.3,0.0,19,12.5
2025-02-23,Khartoum,27.5,34.5,20.4,0.0,20,12.8
2025-02-24,Khartoum,28.3,34.9,21.7,0.0,24,14.3
2025-02-25,Khartoum,28.7,35.2,22.3,0.0,21,13.2
2025-02-26,Khartoum,29.4,36.3,22.3,0.0,18,10.4
2025-02-27,Khartoum,30.2,37.5,22.6,0.0,20,11.5
2025-02-28,Khartoum,29.3,35.6,23.4,0.0,17,13.7
