date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-01-24,salalah,22.2,27.4,18.9,0.0,51,11.3
2025-01-25,salalah,21.9,27.8,17.6,0.0,49,9.4
2025-01-26,salalah,21.9,27.9,17.8,0.0,48,9.0
2025-01-27,salalah,21.9,27.1,17.1,0.0,56,6.0
2025-01-28,salalah,22.6,29.2,17.1,0.0,52,5.9
2025-01-29,salalah,24.3,31.7,18.3,0.0,41,10.8
2025-01-30,salalah,25.6,32.1,20.7,0.0,37,11.8
2025-01-31,salalah,24.4,28.1,21.1,0.0,30,27.0
2025-01-01,zurich,0.6,7.5,-3.3,0.0,87,4.6
2025-01-02,zurich,3.1,8.1,-0.8,13.0,77,12.6
2025-01-03,zurich,-0.2,1.0,-2.0,2.9,88,6.2
2025-01-04,zurich,-1.9,0.3,-3.8,0.0,81,3.1
2025-01-05,zurich,1.7,4.2,-0.7,15.6,92,4.6
2025-01-06,zurich,4.9,9.2,1.6,6.1,80,6.4
2025-01-07,zurich,4.1,5.9,1.7,3.2,81,14.1
2025-01-08,zurich,3.0,6.8,0.3,8.8,92,5.9
2025-01-09,zurich,4.7,9.9,0.1,14.1,87,12.5
2025-01-10,zurich,0.7,2.9,-1.3,0.2,82,4.5
2025-01-11,zurich,-0.7,2.3,-3.0,0.0,79,5.6
2025-01-12,zurich,-1.8,1.1,-3.8,0.0,79,6.9
2025-01-13,zurich,-2.6,0.5,-4.3,0.0,75,12.4
2025-01-14,zurich,-2.9,0.3,-4.8,0.0,81,4.1
2025-01-15,zurich,-1.3,1.9,-4.7,0.3,90,4.6
2025-01-16,zurich,1.1,3.7,-1.4,0.0,88,10.3
2025-01-17,zurich,-0.4,1.3,-1.7,0.0,92,5.3
2025-01-18,zurich,-0.9,1.9,-1.8,0.0,88,4.7
2025-01-19,zurich,-0.5,2.6,-2.6,0.4,90,2.2
2025-01-20,zurich,-0.8,4.1,-3.8,0.0,91,1.6
2025-01-21,zurich,-0.8,4.7,-3.3,0.3,92,1.7
2025-01-22,zurich,-1.2,1.1,-3.4,0.0,95,2.3
2025-01-23,zurich,1.9,5.9,-2.1,4.7,93,5.0
2025-01-24,zurich,3.0,8.2,-0.7,0.0,89,5.2
2025-01-25,zurich,5.6,13.3,1.8,0.0,75,4.4
2025-01-26,zurich,4.9,8.8,2.4,1.6,80,8.0
2025-01-27,zurich,5.2,8.6,2.9,20.7,87,7.1
2025-01-28,zurich,4.6,7.1,2.7,9.5,86,6.7
2025-01-29,zurich,5.3,9.2,0.7,3.6,74,12.3
2025-01-30,zurich,2.4,7.6,-0.9,0.0,88,2.4
2025-01-31,zurich,3.3,4.8,2.0,3.9,93,6.6
