date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-11-29,Salalah,25.3,31.2,20.8,0.0,39,10.4
2025-11-30,Salalah,24.7,30.7,19.2,0.0,34,11.0
2025-11-01,Amman,21.5,27.5,15.8,0.0,23,6.5
2025-11-02,Amman,22.9,29.4,16.7,0.0,21,7.3
2025-11-03,Amman,23.2,29.3,17.6,0.0,24,6.2
2025-11-04,Amman,23.8,29.1,19.3,0.0,28,7.2
2025-11-05,Amman,24.4,31.0,18.9,0.0,20,7.9
2025-11-06,Amman,23.4,29.5,18.4,0.0,15,10.7
2025-11-07,Amman,21.0,26.9,15.5,0.0,18,5.3
2025-11-08,Amman,19.9,25.9,14.3,0.0,34,3.5
2025-11-09,Amman,20.5,25.9,14.0,0.0,20,8.4
2025-11-10,Amman,21.0,26.5,15.8,0.0,18,12.5
2025-11-11,Amman,20.8,27.0,16.4,0.0,19,9.8
2025-11-12,Amman,18.9,24.3,13.7,0.0,49,3.7
2025-11-13,Amman,18.1,23.7,14.2,0.1,39,4.9
2025-11-14,Amman,14.0,17.0,11.7,2.2,80,13.4
2025-11-15,Amman,13.2,16.1,11.6,2.6,86,17.9
2025-11-16,Amman,14.0,17.9,11.8,0.7,81,8.5
2025-11-17,Amman,14.3,19.1,9.7,0.0,66,6.8
2025-11-18,Amman,15.3,20.2,10.6,0.0,55,13.1
2025-11-19,Amman,15.7,20.4,10.8,0.0,46,10.8
2025-11-20,Amman,17.0,23.5,11.4,0.0,38,6.8
2025-11-21,Amman,18.6,25.4,11.8,0.0,36,6.7
2025-11-22,Amman,19.6,25.1,13.8,0.0,31,9.3
2025-11-23,Amman,18.5,23.4,13.3,0.0,27,11.8
2025-11-24,Amman,17.3,23.7,11.4,0.0,28,5.5
2025-11-25,Amman,15.5,18.6,11.5,2.8,72,7.0
2025-11-26,Amman,13.0,17.6,9.6,0.0,64,4.3
2025-11-27,Amman,14.1,19.2,9.3,0.0,52,11.1
2025-11-28,Amman,15.3,20.0,10.9,0.0,41,8.6
2025-11-29,Amman,16.3,22.0,11.2,0.0,39,3.3
2025-11-30,Amman,15.8,19.4,11.6,0.0,54,10.0
2025-11-01,Istanbul,15.5,20.2,11.6,0.0,80,6.3
2025-11-02,Istanbul,15.6,19.6,13.2,0.0,86,10.9
2025-11-03,Istanbul,15.4,18.0,12.8,0.0,90,5.7
2025-11-04,Istanbul,16.4,20.2,14.4,0.0,88,9.3
2025-11-05,Istanbul,16.2,18.7,15.2,1.3,87,15.1
2025-11-06,Istanbul,16.3,18.1,15.3,0.0,87,16.4
2025-11-07,Istanbul,16.7,19.1,15.5,6.3,89,10.8
2025-11-08,Istanbul,16.8,19.6,14.3,0.0,90,5.9
2025-11-09,Istanbul,17.6,20.2,15.8,0.0,80,6.3
2025-11-10,Istanbul,17.4,20.1,15.4,0.0,77,5.3
2025-11-11,Istanbul,16.2,17.7,13.9,11.5,85,9.4
2025-11-12,Istanbul,14.0,15.7,13.1,30.3,82,11.5
2025-11-13,Istanbul,12.9,15.1,11.0,0.6,81,7.9
2025-11-14,Istanbul,11.7,14.8,8.1,0.1,80,4.7
2025-11-15,Istanbul,11.9,14.3,9.0,0.0,76,5.1
2025-11-16,Istanbul,14.3,15.8,13.2,0.0,76,10.0
2025-11-17,Istanbul,16.4,18.8,14.3,0.0,65,17.7
2025-11-18,Istanbul,18.4,20.2,17.1,0.0,58,20.5
2025-11-19,Istanbul,18.2,19.7,16.8,0.0,66,13.7
2025-11-20,Istanbul,17.5,20.0,15.5,0.0,73,11.8
2025-11-21,Istanbul,17.5,21.2,14.7,0.0,67,8.3
2025-11-22,Istanbul,17.3,19.9,14.5,0.0,62,8.0
2025-11-23,Istanbul,17.2,19.5,15.3,0.0,73,9.4
2025-11-24,Istanbul,13.9,15.9,11.8,3.2,81,7.2
2025-11-25,Istanbul,13.0,14.5,11.5,0.0,73,7.7
2025-11-26,Istanbul,15.5,18.2,13.5,0.0,69,11.9
2025-11-27,Istanbul,15.9,19.3,13.7,0.0,67,7.5
2025-11-28,Istanbul,15.1,18.4,13.1,1.0,75,6.2
2025-11-29,Istanbul,12.8,13.8,11.8,15.5,90,6.3
2025-11-30,Istanbul,12.3,13.4,11.1,1.7,84,8.3
2025-11-01,London,12.8,15.8,9.5,4.7,80,17.7
2025-11-02,London,9.3,12.2,7.5,3.8,80,11.3
2025-11-03,London,12.8,15.9,7.4,1.3,84,17.6
2025-11-04,London,14.4,15.4,13.6,0.0,83,16.2
2025-11-05,London,15.5,17.2,14.5,0.1,75,13.7
2025-11-06,London,15.0,16.6,14.1,1.1,86,8.9
2025-11-07,London,13.3,15.0,12.1,0.3,93,8.8
2025-11-08,London,12.2,14.1,9.1,2.9,88,8.8
2025-11-09,London,10.2,14.0,5.2,0.0,88,9.6
2025-11-10,London,11.9,13.2,8.7,5.8,90,14.9
2025-11-11,London,12.2,14.8,8.3,1.0,85,15.3
2025-11-12,London,14.4,16.4,13.2,0.8,81,14.3
2025-11-13,London,14.4,16.7,13.0,4.6,84,10.8
2025-11-14,London,13.0,14.3,12.1,15.2,96,9.1
2025-11-15,London,11.8,13.2,10.4,0.3,94,6.3
2025-11-16,London,9.2,10.6,6.7,0.6,82,11.1
2025-11-17,London,5.6,7.6,3.2,0.0,77,11.5
2025-11-18,London,3.2,6.9,-0.1,0.1,89,8.9
2025-11-19,London,3.5,5.0,0.9,6.3,86,14.5
2025-11-20,London,1.2,3.6,-1.4,0.0,74,11.4
2025-11-21,London,2.4,5.7,0.6,0.0,84,8.7
2025-11-22,London,5.3,7.8,0.9,10.4,84,15.5
2025-11-23,London,7.7,10.0,5.6,9.7,85,14.0
2025-11-24,London,5.6,6.9,4.2,1.6,88,10.9
2025-11-25,London,5.1,6.6,3.7,0.0,80,13.0
2025-11-26,London,3.5,8.4,-0.1,0.4,87,7.3
2025-11-27,London,11.6,13.3,8.8,1.4,93,16.1
2025-11-28,London,10.7,13.3,8.6,0.2,85,13.8
2025-11-29,London,9.1,11.5,5.1,3.9,87,16.4
2025-11-30,London,5.2,7.6,3.0,0.0,80,11.1
2025-11-01,Munich,11.0,16.9,6.0,0.0,81,5.2
2025-11-02,Munich,10.2,12.3,7.8,16.5,92,8.0
2025-11-03,Munich,7.6,10.5,5.5,2.2,80,14.0
2025-11-04,Munich,6.7,12.5,2.6,0.0,79,5.9
2025-11-05,Munich,4.8,10.8,0.9,0.0,92,4.7
2025-11-06,Munich,2.4,5.9,0.2,0.0,93,2.9
2025-11-07,Munich,1.8,4.8,0.3,0.0,95,3.0
2025-11-08,Munich,3.5,5.8,1.4,0.5,94,4.9
2025-11-09,Munich,7.1,10.2,4.2,5.7,92,9.2
2025-11-10,Munich,7.2,10.5,3.7,0.7,91,5.3
2025-11-11,Munich,8.0,13.2,3.6,0.0,83,7.3
2025-11-12,Munich,6.9,12.1,2.6,0.0,83,6.1
2025-11-13,Munich,8.9,13.9,4.0,0.0,72,7.3
2025-11-14,Munich,10.1,18.3,4.8,0.0,72,5.4
2025-11-15,Munich,9.6,14.4,6.6,0.1,75,7.3
2025-11-16,Munich,9.3,12.8,6.2,0.4,90,7.1
2025-11-17,Munich,5.8,8.9,1.3,7.8,93,13.2
2025-11-18,Munich,0.9,3.7,-1.5,0.3,82,5.6
2025-11-19,Munich,-0.2,3.9,-2.7,0.0,78,6.7
2025-11-20,Munich,1.1,3.2,-1.4,1.9,80,11.3
2025-11-21,Munich,-0.8,0.3,-2.2,2.7,88,8.1
2025-11-22,Munich,-4.0,-2.2,-5.6,0.0,83,3.4
2025-11-23,Munich,-3.7,0.6,-7.5,0.0,67,4.6
2025-11-24,Munich,1.4,2.8,-0.4,12.6,92,5.9
2025-11-25,Munich,2.2,4.4,0.7,9.9,97,8.2
2025-11-26,Munich,1.0,1.9,-0.2,6.0,98,8.7
2025-11-27,Munich,-0.3,2.0,-3.1,0.1,88,4.6
2025-11-28,Munich,-0.7,4.3,-4.3,0.0,73,6.8
2025-11-29,Munich,2.2,4.6,0.4,0.2,79,7.9
2025-11-30,Munich,2.2,5.9,-1.6,1.6,92,7.1
2025-11-01,Zurich,9.8,13.5,7.3,0.7,95,2.1
2025-11-02,Zurich,10.1,11.1,7.4,27.5,94,6.7
2025-11-03,Zurich,7.9,11.8,5.7,0.3,85,4.7
2025-11-04,Zurich,6.1,11.4,2.5,0.0,92,1.4
2025-11-05,Zurich,5.4,11.1,2.5,0.0,93,2.3
2025-11-06,Zurich,4.8,9.7,2.4,0.0,94,2.5
2025-11-07,Zurich,4.8,8.1,2.9,0.0,95,1.9
2025-11-08,Zurich,5.2,8.0,3.4,0.0,96,1.4
2025-11-09,Zurich,7.0,9.4,5.2,0.3,95,2.0
2025-11-10,Zurich,6.4,8.4,5.2,0.1,95,3.0
2025-11-11,Zurich,7.7,12.8,4.6,0.0,90,2.0
2025-11-12,Zurich,5.8,11.2,1.8,0.0,92,1.3
2025-11-13,Zurich,7.6,15.8,2.4,0.0,89,2.3
2025-11-14,Zurich,8.2,14.2,1.6,0.0,86,2.2
2025-11-15,Zurich,11.0,15.8,7.7,0.3,83,4.2
2025-11-16,Zurich,7.6,9.1,6.3,1.2,96,3.4
2025-11-17,Zurich,5.9,8.4,1.7,17.3,94,6.8
2025-11-18,Zurich,1.4,4.2,-0.6,0.0,86,5.5
2025-11-19,Zurich,0.7,3.6,-1.8,0.0,88,3.2
2025-11-20,Zurich,1.7,3.6,-0.9,3.7,84,10.1
2025-11-21,Zurich,-0.2,1.1,-1.0,6.6,82,9.7
2025-11-22,Zurich,-2.4,-0.9,-3.8,0.0,83,6.5
2025-11-23,Zurich,-1.8,1.3,-4.7,0.6,86,2.6
2025-11-24,Zurich,2.1,4.5,0.2,35.0,97,4.9
2025-11-25,Zurich,2.5,4.3,1.4,12.4,93,8.1
2025-11-26,Zurich,1.6,3.9,0.4,10.8,96,3.3
2025-11-27,Zurich,0.8,4.1,-0.9,0.6,92,4.4
2025-11-28,Zurich,1.0,4.3,-1.6,0.1,89,1.6
2025-11-29,Zurich,3.6,7.5,1.7,0.7,92,1.6
2025-11-30,Zurich,2.6,5.1,0.2,4.1,97,3.2
2025-11-01,Cairo,24.8,31.1,20.8,0.0,66,11.9
2025-11-02,Cairo,24.4,29.7,20.0,0.0,69,8.7
2025-11-03,Cairo,24.4,28.5,20.6,1.6,63,14.2
2025-11-04,Cairo,27.4,33.7,21.6,0.0,32,6.7
2025-11-05,Cairo,25.0,30.8,19.3,0.0,61,4.2
2025-11-06,Cairo,23.8,27.8,20.2,0.0,64,5.0
2025-11-07,Cairo,23.4,28.3,18.0,0.0,46,5.0
2025-11-08,Cairo,23.4,28.6,18.2,0.0,53,8.5
2025-11-09,Cairo,23.8,29.1,19.1,0.0,65,12.4
2025-11-10,Cairo,23.9,29.6,19.4,0.0,70,7.5
2025-11-11,Cairo,23.6,27.9,20.8,0.0,55,7.8
2025-11-12,Cairo,21.7,26.3,16.5,0.0,56,5.3
2025-11-13,Cairo,20.8,25.4,16.3,0.2,61,6.4
2025-11-14,Cairo,20.3,24.8,16.0,0.1,58,8.1
2025-11-15,Cairo,20.2,24.6,15.8,0.0,55,8.0
2025-11-16,Cairo,20.9,25.4,16.4,0.0,57,5.7
2025-11-17,Cairo,21.0,25.3,16.9,0.0,50,5.9
2025-11-18,Cairo,20.4,26.5,14.1,0.0,59,7.2
2025-11-19,Cairo,21.6,28.6,15.4,0.0,62,6.6
2025-11-20,Cairo,21.7,29.5,15.6,0.0,60,3.1
2025-11-21,Cairo,23.9,32.3,17.3,0.0,49,3.1
2025-11-22,Cairo,25.9,34.1,18.5,0.0,32,2.6
2025-11-23,Cairo,25.2,32.9,18.4,0.0,28,3.6
2025-11-24,Cairo,22.0,27.1,18.4,0.4,68,9.0
2025-11-25,Cairo,20.3,24.1,15.9,0.0,58,5.8
2025-11-26,Cairo,19.1,23.6,14.1,0.0,50,6.8
2025-11-27,Cairo,19.8,25.1,14.9,0.0,57,7.7
2025-11-28,Cairo,20.1,25.7,14.2,0.0,52,4.1
2025-11-29,Cairo,19.7,25.0,14.5,0.0,50,4.1
2025-11-30,Cairo,17.8,21.7,13.6,0.0,45,5.1
2025-11-01,Khartoum,32.0,38.2,24.6,0.0,21,7.4
2025-11-02,Khartoum,32.4,38.3,25.4,0.0,19,8.8
2025-11-03,Khartoum,33.2,38.8,27.5,0.0,20,9.9
2025-11-04,Khartoum,32.5,38.0,26.2,0.0,19,9.8
2025-11-05,Khartoum,31.5,37.5,24.7,0.0,20,8.4
2025-11-06,Khartoum,30.6,36.7,23.7,0.0,21,8.9
2025-11-07,Khartoum,30.0,36.1,23.4,0.0,23,9.7
2025-11-08,Khartoum,30.5,37.0,23.3,0.0,25,9.1
2025-11-09,Khartoum,31.1,37.3,24.2,0.0,27,6.8
2025-11-10,Khartoum,32.1,38.1,25.5,0.0,28,7.8
2025-11-11,Khartoum,31.6,37.2,25.7,0.0,27,10.0
2025-11-12,Khartoum,30.8,36.4,25.1,0.0,24,8.9
2025-11-13,Khartoum,30.3,35.9,24.2,0.0,25,9.7
2025-11-14,Khartoum,28.1,33.4,23.3,0.0,24,14.3
2025-11-15,Khartoum,25.5,31.5,19.1,0.0,24,12.3
2025-11-16,Khartoum,26.0,32.6,18.8,0.0,24,9.1
2025-11-17,Khartoum,28.9,35.5,21.7,0.0,34,8.1
2025-11-18,Khartoum,30.5,36.3,24.2,0.0,33,10.0
2025-11-19,Khartoum,30.0,35.8,24.0,0.0,30,10.2
2025-11-20,Khartoum,29.6,36.3,22.7,0.0,26,8.9
2025-11-21,Khartoum,30.3,36.9,22.9,0.0,26,7.5
2025-11-22,Khartoum,31.5,37.5,24.9,0.0,23,5.8
2025-11-23,Khartoum,31.7,37.6,24.5,0.0,23,6.1
2025-11-24,Khartoum,30.5,35.9,24.6,0.0,22,10.1
2025-11-25,Khartoum,28.2,34.1,22.4,0.0,21,9.5
2025-11-26,Khartoum,28.0,34.5,20.9,0.0,31,7.7
2025-11-27,Khartoum,29.0,35.5,22.3,0.0,31,7.8
2025-11-28,Khartoum,29.8,35.9,23.1,0.0,31,8.6
2025-11-29,Khartoum,30.5,36.1,24.6,0.0,33,8.8
2025-11-30,Khartoum,30.4,36.5,24.0,0.0,34,8.5
